,review,rating
784,A ținut un pic mai mult de 2 ani  exact cât să iasă din garanție  ,0
785,Montajul este o surpriza urata  fiti pregatiti sa mai scoateti din buzunar inca multi bani peste costul de montaj de 500 de lei platit la Altex  Fiti pregatiti de montaje mizerabile  facute pentru convenienta tehnicienilor  nu a beneficiarului  Pentru mai putin de 1m suplimentar mi s-au cerut inca 400 lei  Reclamatiile sunt apa de ploaie  Altex isi protejeaza partenerii  nu clientii  Foaia de hartie cu informare posibile costuri aditionale  le va servi de scuza  De evitat!,0
786,Produsul s-a defectat dupa 3 saptamani  am sunat la Altex  Altex m-a trimis la Bosch  am sunat la Bosch  Bosch m-a trimis la un service fantoma  De 3 zile stau si astept  dar nimic   Vorbim despre un produs in valoare de 9000 de lei   Altex nu ii intereseaza  retur se face in maxim 15 zile  Penibil Altex  penibil Bosch  Never again Altex  am facut un compromis cu altex  acum platesc,0
787,este foarrte slab     Nu sunt multumit deloc      Mai bine va cumparati o harta     really  Nu recomand !,0
788,am investit in acest telefon pentru ca sunt UI/UX desginer si m-ar fi ajutat la munca  din pacate se pare ca e stricat din fabricatie  sau s-a intamplat ceva la transport  il voi duce in service  nu as vrea sa iau altceva  dar sunt foarte nemultumita la banii pe care i-am dat,0
789,Buna am si eu un astfel de dispozitiv si se comporta la fel  unele melodii se intrerup total sau scade volumul si creste la loc in timpul redarii  Nu tine cont neaparat de dimensiunea melodiei MB se intrerupe la o melodie de 3 minute de 6MB si una de 3 minute de 10MB merge normal,0
790,DIN PACATE MULTIMETRUL A FOST DEFECT SI RETURNAT PROCESUL DE RETUR ESTE PREA GREOI SI PRESARAT CU TOT FELUL DE INCOMPETENTI CU CARE EFECTIV PIERZI TIMPUL  SOMOGI S A MISCAT REPEDE ALTEX INSA NU A PLATIT NICI PANA ACUM,0
791,Foarte neseriosi in privinta instalarii am achizitionat un beko de 24000 btu cu termen instalare 3-5 zile dar pana la urma am aflat ca dureaza aproate 2 saptamani din cauza volumului foarte mare de instalari Ca si sfat cumparati doar aparatul instalarea sigur gasiti mai repede in alta parte,0
792,Scaunul luat acum 1 saptamana  Per ansamblu scaunul arata bine  e confortabil dar scârțâie de rupe  Cred ca aude tot blocul la cât scârțâie  Nu va recomand sa va luati!,0
793,Asa bun ca l-am cumparat duminica si luni am incercat sa salvez niste fisiere cu fotografii pe el  S-a blocat si 0 (zero) dimensiune a ramas  Am incercat in 4 alte calculatoare  cu sisteme diferite de operare de la win XP la win 10 si mort a ramas  Bani (44 99 lei)aruncati pe fereastra,0
794,Este necalitativ e tare si nu este confortabil! nu cumparati asa ceva deoarece costa mult si e de o calitate foarte slaba! NU MERITA NICI MACAR 1 STEA!PROST SCAUN!NU FACE BINE LA COLOANA!,0
795,Procesor slab pierde semnal in convorbire descarcare rapida a bateriei Un produs nereusit al celor de la Allview Printre cele mai slabe avute pana acum(Viper E6 P8 energy Viper2),0
796,Un tv extraordinar de prost ! Retur maine scrie pe el,0
797,midle click da comanda minim de ori la apasare indiferent de setari  e foarte enervant ca pierd mai mullt timp sa inchid taburile noi deschise  ca design e ok sta bine in palma dar componentele cred ca-s facute pe pluta nici macar pe vapor,0
798,Mă bucur pentru cei care au avut o experiență plăcută alături de altex  din păcate eu nu pot să afirm asta  după o săptămână de amânări și modificări  am ajuns fără produs  acum mă mai întrebați ce părere am despre produsul primit  Serios? Care produs? Sper la mai multă seriozitate măcar la returnarea banilor    Totuși  succes în continuare!,0
799,Nu are putere deloc  Rupe  nu taie! Este imposibil de folosit! Nu știu cine a dat recenziile astea de 5 stele că nu merită nici măcar una,0
800,Foarte interesant Black Friday-ul de anul acesta   Acum 2 saptamani  acest produs costa 4099 99 de lei  iar acum e aproape cu 1000 de lei mai scump  Cred ca am reusit sa revolutionam ideea de reducere  Am imprumutat doar numele de BF de la americani  nu si ceea ce inseamna asta  adica preturi  pe bune  mai mici  nu pseudopromotii,0
801,Nu are Quick Charge  Am un A8 2018 pe care il incarca de la 55% in 2 ore  in timp ce fostul incarcator incarca 70% din baterie in timp de 30 si ceva de minute,0
802,Am comandat doua - unul este defect - ramane blocat in apeluri ! (ecranul ramane negru  telefonul se blocheaza practic ),0
803,Nu recomand acest produs a venit stricat și folosit actipildul de pe spate a fost rupt și când dau in stânga de blochează sa s****i p**a Altex ultimi scammeri nu va recomand 1/10,0
804,Din pacate am facut cea mai proastă alegere de a lua acest fier de calcat  In descriere  scrie ca are anti-picurare si un abur puternic  dar în realitate nu este deloc asa ,0
805,Nu încarcă cum trebuie  Trebuia să stau într-o singură poziție până l-am plesnit de pământ și a sărit capul   NU RECOMAND!!! E ȘI SCUMP ! L-am luat că nu găseam încărcător original Samsung!,0
806,A fost in priza toata noaptea si nu a reusit sa incalzeasca dormitorul la o temperatura de 2 grade afara  Ce ar face el  la iarna??? Il returnez  F nemultumita,0
807,Sistemul are mari probleme  Laptopul se supraincalzeste in rularea jocurilor   Temperaturile la procesoare mi-au ajuns la 90 de grade a 3-a zi de la primire   Raportul calitate-pret este sub orice critica   Nu este absolut deloc un laptop de gaming,0
808,Am descarcat si instalat driverul  Am repornit laptopul  Am setat microfonul castilor ca implicit din Settings  Degeaba  Microfonul nu functioneaza,0
809,Am cumparat 1-2 saptamani si RT blocat,0
810,Dureaza o vesnicie sa te barbieresti si nici nu taie toate firele  Nu recomand,0
811,Abia l-am cumparat si l-am folosit o saptamana ca incarcator temporar  Il iau cu incredere in excursie ca sa descopar ca nu mai incarca decat in anumite pozitii (Cablul e stricat in interior in zona mufei usb c),0
812,eu nu i-am montat manerele sa nu ma incurce la birou,0
813,Nu merită să arunci banii pe fereastră! Nu face banii! Nu am primit nici instructiuni de cunoastere  E praf!,0
814,Efectiv nu se poate asa ceva    Nu recomand televizorul   sunt la al doilea  Are extreem de mult backlight bleeding (lumina alba care pleaca din colturi  se observa cand este intuneric in incinta)  O sa il schimb din nou pana nimeresc unul bun  Am cheltuit banii pe un produs defect!,0
815,S-a stricat după 5 zile de utilizare,0
816,Am comandat si am platit acest produs  iar in pachet am primit un SSD de 120Gb  Cand am sunat la suport clienti mi-au spus sa-l returnez daca nu-mi place produsul si nicicum nu au vrut sa ma inteleaga  ca nu am primit produsul comandat  Este prima data cand patesc asta cu Altex  Sper sa se rezolve cat mai repede,0
817,Fiind Halo 7 Plus ar trebui ca ventilatoarele sa fie RGB  nu Blue  dar in Romania orice e posibil  De ce in poze sunt RGB  totusi?,0
818,Incredibil de plasticos  de proasta calitate,0
819,nu face banii   se strica repede   servisare   tu ești de vina că l-ai folosit,0
820,din pacate ca si sistem cred ca au o problema maxima  sau rupt in mai putin de 6 luni si din pacate nu au fost cele mai ieftine,0
821,Puterea acestei razatoare de 150 W cu greu face fata unui morcov de dimensiuni mai serioase  Cred ca de o gutuie nici nu poate fi vorba  Castravetii sunt cei mai buni prieteni ai acestei razatoare  Si tocatul unei cepe lasa mult de dorit  Nu merita banutii chiar daca am luat-o la reducere cu aproape 300 de lei,0
822,nu are rost sa cumperi asa ceva  daca misti mouseul putin mai repede decat normal  se opreste si se comporta ca si cum nu ai misca deloc  nu ai cum sa joci jocuri FPS sau MOBA cu mouseul asta  maxim facebook si miniclipuri  cei care spun ca mouseul este bun sunt sigur ca se joaca minecraft =))  ce gasesti in pachetul asta nici nu exista pe site-ul de la marvo  practic sunt facute in tren  daca il cumparati  schimbati mouse-ul cat mai repede,0
823,Nu mai exista aplicatia in google play pt el  L-am returnat in aceeasi zi fiindca nu poti face nimic cu el  Nu inteleg de ce se mai pune in vanzare,0
824,Dupa nici o luna face figuri     la pornirea pc-ului ecranu blureaza imaginea si are niste jocuri de culori isi revine dupa circa 5-10 min      nu este de la pc am testat toate variabilele     as dori sa imi raspunda unul din cei care sunt online in magazin    ,0
825,De la început mi s-a părut slab  dar după un an nu mai duce nici un albus de ou  Acum face un zgomot îngrozitor și nu se învârte,0
826,A mers perfect 3 saptamani apoi s-a defectat  ,0
827,Dezamagit de claritate  Sunt 14 produse resigilate la momentul respectiv deci trageti voi concluziile,0
828,Nu este buna aplicația  iar aparatul detectează greu fumul,0
829,Am cumparat unul in constanta si la o temperatura in casa de 24 de grade pe wirellesul centralei termice aparatul asta arata 27 de grade    maine ma duc la magazin sa il returnez  Pacat ca imi placea modelul foarte mult   Poate ca doar am avut ghinion  am incredere in altex,0
830,harti slabute  + nu-si pierde niciodata semnalul gps  nu recomand pentru adrese amanuntite,0
831,La maxim 2 zile wifi-ul pica si are nevoie de restart; update-urile sunt la zi  Din pacate este o mizerie  Tplink a dezamagit inca odata,0
832,Aparatul posibil să fie ok  nu stiu  pentru că bineînteles  marea firmă ALTEX doar știe să și bata joc de clienti în sensul că  îți oferă un serviciu de instalare pentru care bineînțeles plătești înainte (tot la ALTEX evident) și apoi ești nevoit  în loc de 3-5 zile lucratoare să aștepti cam 3 săptămani  Este înselătorie pe față,0
833,Nu recomand HAMA in general  am mouse ul de 2 saptamani si click dreapta ul se apasa prea usor inca de la inceput(este dintr o sigura bucata)  iar acum ba merge  ba nu  si a inceput sa se opreasca sensivitatea pur si simplu pret de 0 2 secunde sau cam asa,0
834,cumparat din magazin Altex promenada (servicii foarte slabe)  aparatul are un sistem dificil de tuns  nu se adapteaza usor si per total nu tunde deloc bine  foarte dezamagit  o sa il arunc (ca nu poate fi returnat) si iau alta marca,0
835,Am cumparat acest produs si l-am primit incomplet(evident un produs resigilat desi nu era specificat acest lucru)L-am returnat la un magazin din Arad in 2 septembrie si de mai bine de o luna nu am primit banii inapoi desi am facut in urma cu 14 zile sesizare scrisa si acum o saptamana sesizre telefonica Deci reclama cu primesti banii pe loc in magazin e doar o poveste,0
836,Prea putini dpi pentru 2020  e scump doar ca e de la ASUS Sunt mousi si mai buni la asa pret Lumina nu se poate opri lumineaza continuu si deja nu il mai suport,0
837,Am achizitionat aceasta imprimanta  A decurs totul foarte bine privind instalarea ei  insa nu am reusit sa listez nici o pagina  Foaia se blocheaza in imprimanta imediat cum este trasa  Voi solicita returnarea banilor si voi acizitiona o alta marca de imprimanta  Mi se pare aberant sa trimit o imprimanta noua in service  Am cumparat-o ca sa o folosesc nu sa stau cu ea prin service-uri,0
838,Recomand cu caldura tuturor acasa,0
839,nu îl recomand deoarece are lag la majoritatea jocurilor şi se încălzeşte foarte repede după 2 ore de folosire să zicem aşa dezamăgire completă la suma asta e un telefon slab!!!,0
840,Am facut comandă duminică și ieri le-am primit  se aude bine dar nu inteleg de ce îmi bârâie microfonul  stie cineva?,0
841,Salut  din senin dupa 6 luni s-a rupt partea de sus  Le-am pus azi pe cap si simteam ca nu mai apasa pe urechi  fisura pe centura de sus  Chiar am avut grija de ele  niste mizerii  La garantie nu le mai poti duce  bani aruncati pe fereastra,0
842,Un NFS facut sa ne ia banii facut foarte prost  Nene vorbim de un joc care nu trebuia sa fie facut sa l poti juca doar daca ai internet   Majoritatea jocurilor cum sunt facute sa le joci fara internet?  Un MARE minus si ca e doar noapte in joc  Jocul e cam acelasi NFS cu mici imbunatatiri  NU DATI BANII AIUREA,0
843,Produsul e ok pt specificatii/pret   mai putin din  partea celor de la Altex care desi  l-am platit produs nou  mie mi-au trimis unul resigilat cu ambalaj desfacut   In plina pandemie  Țin sa la multumesc pt asta  sper ca sa nu vina si celelate produse comandate la fel,0
844,nu recomand ramane acelasi joc plin de script si cu ping fals Acum vorbesc de  ultimate team ca acolo ne jucam cel mai mult si ne facem nervi,0
845,Foarte prost! Umiditatea este sub 20% indiferent de spatiu sau apa din aer  Arata eronat  Nu-l recomand!,0
846,Irita pielea nu taie barba   NU recomand   mach 3 ramane cel mai bun pt mine,0
847,am ceva probleme cu el am ceva dungi vertical 3 dungi cam de 10 cm si cand sting calculatoryul noaptea tot pusca ceva in el cand se raceste ceva condensator presupun eu  Nemultumit total dezamagit total SAMSUNG,0
848,Am comandat produsul și a venit stricat! Îs proaste rău! Nu se aud ! Le-am dat la gunoi! Bani aruncat la gunoi! 👎👎👎👎👎👎😠😠😠😠,0
849,puscarie   chiar parnaie  posibil si jilava aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0
850,Dupa doua luni de achizitie casca din stanga s-a desprins de toata casaca si uitandu-ma mai atent am observat ca plasticul se toceste si casca nu mai are unde sa se sprijine si din acest motiv este un produs PROST FACUT   DACA VRETI CEVA DE LA RAZER RECOMAND MOUSE   TASTATURA   DAR NU CASTI  MAI BINE MAI PUNETI CEVA BANI SI VA LUATI HyperX Cloud Alpha sunt niste casti FOARTE BUNE ,0
851,Buna ziua ieri mi-a venit comanda cu jocul Need for Speed 2015 și nu pot să îl fac să meargă  l_am conectat și la internet și la network și ma pune sa fac un EA account dar nu merge nicio parolă și puteți să mă ajutați sau cum sa îl returzez ca am dat bani degeaba va rog mult ajutati_mă multumesc pentru intelegere,0
852,1  Compatibil doar NVIDIA  modul Vsync 2  Culori ieftine  low end TN PANEL 3  Unghi de vizualizare scazut  In jocuri daca ti-ai miscat capul mai sus sau jos intervine shadow-ul care iti intuneca zona in unghiul opus  4  Oribil pentru poze  filme  video-uri  calitate extrem de proasta 5  Un monitor low-end pentu gammeri,0
853,Produsul sa livrat defect,0
854,"Am dat comanda de black friday  mi-a venit in 2 zile comanda si cand am vazut cum arata am zis :  ""Ba ce bine arata de banii asta""  dar cand am conectat-o am vazut ca nu ii functioneaza tastele ( WASD  TAB  si acolo m-am oprit ca nu maia vea rost sa vad ce merge si ce nu)  ma duc azi sa ii fac retur si iau alta ca totusi arata si se simte calitativ pt pretul asta  daca cealalta o sa fie functionala o sa schimb recenzia",0
855,A durat foarte mult livrarea  Dupa o saptamana   am comandat mai multe produse de pe Altex dar toate au venit in 3-4 zile cu justificarea intarzierii  Cred ca e ultimul produs!,0
856,Foarte prost  S-a stricat dupa doua luni de folosire   Mai insist pt ca are garantie 2 ani   Mentionez ca nu am greutatea mai mare decat jumatate din cea admisa,0
857,In Valorant  se deconecteaza cand ți-e lumea mai bună  DPI se seteaza singur pe max  L-am luat cu 40 de lei  ce asteptari sa ai  dar realitatea este acelasi lucru,0
858,Acest produs apare pe stoc normal ca nu-l cumpara nimeni ca nu are nevoie pe un telefon de atâția GB și totuși și aici stocul nu este actualizat faceți atâția bani pe seama fraierilor și nu aveti implementat un soft actualizat al stocului RUȘINE ALTEX acum câțiva ani nu aveați astfel de erori Chiar meritați sa mai aveti un site on-line?,0
859,Am cumparat un Huawei P3 Lite exact acum un an  De cateva luni se inchide singur  fara sa-l ating  Ma chinui sa-l deschid si o ora  Se reseteaza singur  Se deschide si se inchide imediat  Are viata lui proprie  Nu recomand,0
860,Nu recomand  -probleme buton r2 ramane blocat cand îl apas  -se deconectează în timpul jocului -prrobleme la conectare mi-l citește ca fiind de Xbox,0
861,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,0
862,L-am cumparat de la Media Galaxy - Auchan Titan  am testat pe TV  pe monitor  nimic  Zero semnal  Testat si pe alt mac/monitor  la fel  nu functioneaza deloc  Din pacate am aruncat bonul/cutia  deci am dat banii degeaba pe el   Cine s-ar fi gandit ca un amarat de adaptor nu va functiona?  I-as da 0 stele  dar as putea,0
863,Este o masina de tuns care face mult zgomot grea si cutitele nu taie cum ar trebui O sa fac retur,0
864,L-am achiziționat și l-am folosit doar două zile  după care l-am făcut retur  Avea semnalul la jumate față de celelalte telefoane deținute de familie  antena e la 50m de casa mea și aveam jumate semnal  asta cu măsurătoare in soft  Din informațiile de pe internet într-adevăr multi se plâng de semnal slab,0
865,Conectarea la antena radio cum de face că al meu nu are mufa in spate?,0
866,Slab foarte slab  cand icerc sa descarc ceva cu mai mult de 2mb/s se blocheaza si trebuie scos din port pentru a se reconecta  este bun doar pt navigare pe internet  vizionare pe youtube   nu am avut probleme de semnal cu el,0
867,telefon bun de calitate la preț bun aveți vos chestiile   Pro  telefonul este bun pentru socializare media foto nu prea sa nu mai zic de video in rest este bun și pentru preț!!  contra memoria ram si internă este o mizerie daca ma uit la memorie imi zice că mai am 400 mb baterie proastă memoria nu mvine de 8 gb vine de 6 29 (deoarece consuma si sistemul operativ) merge netul ca niba la mine uneori si il am de un an  În rest e un telefon foarte bun,0
868,Aparatul e o porcarie am unul remington care taie barba mult mai scurt si e de de 1 mm,0
869,Aceste casti nu au un cablu usb si specifica sa il conectezi separat cu la jack-ul la zona de sunet dar nu functioneaza oricum 90 de lei irositi si mi-a stricat si ziua,0
870,Are un cablu de alimentare foarte slab care ajunge să fie întrerupt la baza mufei USB  Am schimbat de două ori acest cooler  din acelasi motiv!,0
871,Nu știu de ce e 3A  dar nu e Fast Charger  Probat pe telefonul meu S8  in condițiile in care celelalte încărcătoare din casa merg,0
872,Azi le am cumparat mergeau ok dar dupa un timp nu se mai aude o casca ,0
873,Cea mai proastă investiție  face zgomot nu te poti odihni cu asa ceva merge non-stop  foarte greu de programat nu are termostat cel mai prost produs achiziționat până acum!,0
874,Nu pot scrie cum functioneaza deoarece nu mi-au trimis-o  Sunt total nemultumit  Sunt client vechi si constant al lui ALTEX   De regula erau operativi  Am platit cu cardul contravaloarea surubelnitei cu impact Einhell in data de 21 08 2020 si nici azi 29 08 2020 nu am primit-o  Am semnalat acest fapt telefonic la un consultant Altex,0
875,Am pus pana acum peste 12 folii la telefoane și 5 la tablete  In afara de un kit de instalare “interesant”  folia este imposibil de montat  De aceea pot considera ca am dat foc la 100 RON   Nu recomand!,0
876,Nu si iar nu  Dezamagit  Nu printeaza foto A4 si bordless  Are doar 3 optiuni de printare foto  Aplicatiile incluse aproape inutile si greoaie  Se misca f greu si zgomotos  Nu are cablu USB  Cartusele se termina repede  Se pare ca nu este o imprimanta pentru foto  Am folosit aplicatie externa cu care am reusit sa printez A4 foto la calitate slaba  Cerneala se sterge  Voi reveni la vechiul canon mp160  Se mai poate returna daca am desigilat cartusele ?,0
877,Dupa ceva timp de utilizare  desi am avut super mare grija de ele  deoarece mi s-a mai intamplat o data cu modelul anterior  HG 9032  daca nu tin firul intr-o anumita pozitie se aude doar intr-o casca sau uneori chiar deloc  dar la inceput erau bune  foarte bune chiar,0
878,Nu recomand toate mouseurile de la marvo sunt o mizerie  al doilea mouse caruia is s-a stricat rotita!,0
879,Nu recomand   nu taie   lasa fire in urma  dai de 3-4 ori in acelasi loc fara rezultat  nu va lasati tentati de pret,0
880,O porcarie chinezeasca sau turceasca ce o fi Dupa 4 luni sita aparatului s a spart si asta facnd suc o data la 2 zile de sfecla cu mar si apio deci nu fortat Toate accesoriile isi pierd vopseaua dupa 1 luna iar dupa 4 luni arata de zici ca il am de 10 ani nu reuseste sa stoarca optim fructele si legumele acestea ramanand blocate in melc si sita iar partea cea mai amuzanta este ca tot in afara de motor este considerat accesoriu nefacand obiectul garantiei Never again tefal,0
881,Cam toate routerele mai stralucite pot folosi stick usb 4G  Asta e doar un router normal  Mi se pare reclama mincinoasa  Era OK daca aveai in pachet si modemul 4G,0
882,Produse bune privind raportul calitate-pret  recomand cu cea mai mare incredere    Cat despre echipa Altex am o parere foarte proasta  am gasit produsul mai ieftin in alta parte si le-am dat mail referitor la promotia 2xDiferenta  nici in ziua de astazi nu mi-au raspuns  Felicitari Altex!,0
883,I l am cumparat unui prieten direct din magazin cu 60 de lei si dupa 3 zile a fost mort  am pus ciocanul pe el  :(,0
884,Cea mai mare prostie LG sa scoti DTS Decoder !!! din cauza asta l-am returnat  Am cumparat ceva similar in 2019 care are toate functiile  Tu vi cu un televizor nou si vrei sa te uiti la un film si nu merge sunetul ca acest TV nu are codec DTS in 2020 ??? Probabil ca ultimile telvizoare ok facute de LG o sa fie alea din 2019! Rusine LG !,0
885,Claritate slaba pe camere   recomand sistemele cu cel puțin 1080P pentru claritate optima,0
886,Nu este compatibila cu rețeaua I folosesc doar cu cablu după ore de discuții telefonice cu cei de la HP și cu plimbat cu imprimanta și laptopul la Altex Constanța Dezamagita!,0
887,L-am cumparat de pe aliexpress cu 4$ si a venit acasa singurel gratuit  aici e 20$   face acelasi lucru doar ca de 16 $ astepti o luna jumate sa vina acasa!,0
888,Odata cu televizorul Sony KDL 32W705C am cumparat si acest support TV  la sfatul vanzatorului de la Media Galaxy din Arad   Cand am ajuns acasa si am desfacut cutia TV-ului  si am verificat  bineinteles ca nu s-a potrivit  Acest support este standard VESA 200 x 200 mm iar pt TV imi trebuia 300 x 200 mm   Madi,0
889,se aude ventilatorul destul de puternic chiar si cand nu face nimici laptopul  un laptop fragil  de miscat se misca instant   inca nu l-am bagat in lucruri mai grele,0
890,Sa mi oferiti de 2 ori diferenta !!!! Ca doar asa va laudati !!!! Macar de black friday sa primesc aceasta diferenta    https://www flanco ro/televizor-smart-led-lg-50nano793ne-127-cm-ultra-hd-4k html?gclid=CjwKCAiAv4n9BRA9EiwA30WNDxi_q2nJIGshnyLa5XkX6-O-ZC5KklhpGVMfHGfpC5e2RynZZq_t1BoC4GkQAvD_BwE,0
891,Am dat comanda cand acest monitor era pe stock si mi sa anulat comanda dula 3 zile spunand ca nu mai sunt stlck uri,0
892,Cumparat azi 10 03 2019 din magazinul partener(Mediagalaxy-Constanta)   Dezamagire totala !! A sustinut doar 3 minute un telefon de 143 grame(pixel 2)  Pentru telefoanele mici si usoare poate fi o optiune  Magnetul din interior este foarte slab si subtire pentru un smartphone mediu,0
893,Am comandat acest produs resigilat  l-am platit (3800 Ron) si dupa aproximativ 5 zile  in care nu am primit absolut nici un e-mail de la ei despre starea comenzii  i-am contactat sa vad statusul  Au zis ca verifica ce se intampla si ma suna inapoi   bineanteles ca nu m-au sunat  am primit un e-mail ca  comanda imi este anulata din lipsa de stoc  Probabil  cineva din magazinul unde era produsul resigilat l-a vandut  Banii nu i-am primit inapoi nici acum (a trecut o saptamana da cand am efectuat plata),0
894,"Cea mai proasta achizitie   Temperatura exterioara indicata este cu 4-5 grade mai mare     Cea interioara cu 2-3 grade mai mica   Am pus senzorul si in congelator   ce sa vezi  am congelatorul ""defect""   Cand sa-i fac retur l-a scapat nevasta-mea pe jos si i-a rupt piciorul de sustinere   Multumesc Altex  pentru marfa proasta pe care o vindeti",0
895,cand merge      merge  semnalul este foarte slab pe 5 ghz  se blocheaza 1 data la 2 zile si trebuie resetat la setarile din fabrica  Am ajuns la concluzia ca se blocheaza datorita faptului ca se incalzeste prea mult Daca il scoti din priza si il reconectezi dupa 30 min - merge iar            dar daca il scoti din priza si il bagi imediat la loc acesta nu merge,0
896,Cel mai prost produs  Il am de 2 saptamani  si deja are plobleme  se încinge foarte rău daca ma uit pe Youtube sau daca stau pe facebook și mai iau Blue screen  și are garantie  dar cei de la Altex nu vor sa il trimita  ca e vina mea      ca eu l-am  stricat  cică Altex cel mai bun magazin preturi bune    mai bine zis Tepari  care iti fura bani,0
897,Un laptop sinistru care va merge la retur  Toate bune și frumoase doar că acest aparat chinezesc trebuia să ne ajute în lecțiile on-line ale soției  Și mergem 2 minute  după care se blochează inexplicabil  reset de la buton  după care mai merge  o ora  poate mai puțin  blocare  Prudență mare la ce cumpărați și în special la marcăm un S  y de acum zece ani merge perfect și copilul își poate face liniștit lecțiile online  Cât despre mine  minus cinci stele și dispariția din mintea mea a acestui brand,0
898,E bun daca descarc jocuri pe el?,0
899,Nu le merge microfonul Firul este bagat complet in ele deci nu stiu ce problema pot sa aiba  Am dat update la drivere audio le-am dezinstalat instalat dezinstalat   degeaba  Am incercat zeci de fix-uri de pe toate site-urile posibile dar nu am rezolvat nimic o sa le fac retur  (Le-am cumparat desigilate din cauza pretului absurd al celor noi),0
900,Cum pot folosi acest produs la puterea lui maxima? Dar mai ales in ce conditii ajunge la 65 de grade celsius?,0
901,A mers bine 1 an jumate si a picat  nu l-am folosit prea des,0
902,nu recomand nimanui sa la comande online  eu am primit una intreaga si 2 sparte pe margine si pe fundul lor,0
903,Eu nu recomand - din prisma vitezei de lucru      diferente intre un sandisk 3 0 64GB si acest stick:    Sandisk:  - avarage read Rate: 96 2 MB/s  - avarage write Rate: 57 1 MB/s  - Avarage access time: 1 08 msec    Kingston:  - avarage Read Rate: 80 5 MB/s  - avarage Write Rate: 5 4 MB/s  - Avarage Access Time: 0 76 msec,0
904,A functionat 2 ore  dupa care 90% din suprafata nu a mai functionat Am trimis-o inapoi in garantie  a venit dupa 2 saptamani si functioneaza 20% din suprafata dupa asa zisa reparatie  Nu recomand acest produs și nici ALTEX!,0
905,Trebuie resetat la ~ 2 zile ( scos din priza + cablul daca este conectat la retea )  Semnal f slab  Cel mai slab produs de la d-link pana acum pt mine - mai am un router 850l  dap-2310 si dap 1360 - toate merg perfect dar nu si acesta  NU recomand,0
906,Magazinul lui Papură Vodă  trimiți comanda  ți-o confirma  aștepți   te anunță că va fi predata curierului  apoi primești mesaj ca nu va putea fi onorată  Bravo Altex și totodată va mulțumesc pentru interesul oferit clientului,0
907,Am crezut ca firma ALTEX e pe masura reclamei dar se pare ca m-am inselat   Am comandat acest laptop dar nu pot afla daca-l voi mai primi   La telefon e dezastru   dupa mai bine de 20 de minute raspunde cineva care iti spune ca se intereseaza si vei fi sunat   pe email primesc confirmarea inregistrarii solicitarii si atat   Ma deranjeaza lipsa comunicarii   incertitudinea   in final atitudinea fata de client ,0
908,Wtf toate recenziile sunt adăugate de Philips România  pana la urma merita sau cumpărăm minciuni? Asta spune tot deja,0
909,A sosit aceasta surubelnita fara ambalaj de transport  Cutia originala desfacuta si cu sigiliul mototolit si prafuit     Voi incerca sa returnez produsul doar pentru ca eu am cumparat un produs nou  In conditiile acestea putea fi achizitionat de pe olx,0
910,Nu mai merge click dreapta dupa nici 2 luni de folosire  Tastatura se deconecteaza tot timpul Mouseul nu mai are nici lumini si se deconecteaza Pe scurt cea mai proasta alegere,0
911,dupa 2 luni s-a rupt,0
912,Confirm cele scrise de alti cumparatori: dupa o luna de utilizare s-a saturat de viata  Nu poate fi nici macar formatat (imi arata ca are 64 MB)  Voi incerca sa il schimb cu altul de capacitate identica  dar de alta marca  chiar platind o diferenta daca este cazul  Altminteri  am un card SD SanDisk de foarte multi ani si nu am avut probleme cu el  deci firma poate fi de incredere in cazul altor produse,0
913,e falsa reducerea de 50 %  - adica 978 Ron   apoi in 11 noiembrie s-a ridicat la 2000 ron ca sa scada cu 50 % a doua zi   RUSINE ALTEX,0
914,"Comanda trimisa in data de 13 11 2020   pusa ""in asteptare"" pana in 21 11 fiind anulata   Si vad ca nu sunt singurul   Am trimis formular la ei sper sa se rezolve   Pe scurt neseriozitate",0
915,Un telefon foarte slab din multe puncte de vedere pe langa faptul ca nu are magazin play dar  lasand la o parte problemele telefonului  angajatii din magazinul Altex Plaza Romania sunt sub orice critica  Am mers sa-l achizitionez de acolo si ma plimbau de la unul la altul dupa cum vroiau ei de parca eram marioneta Nu stiau nici specificatiile telefonului dar ei vroiau sa imi bage pe gat extra-garantia  O firma foarte mare cu standarde de angajare foarte slabe,0
916,Un joc la care s-a lucrat 6 ani si e de toata rusinea  Grafica lasa de dorit  sincer pana si pe si pe PS3 sunt jocuri mai ofertante din pct asta de vedere  Buguri cat cuprinde si daca te simti veteran incat sa faci abstractie de toate astea mai da si crash din nimic,0
917,Este a III a comanda pe care cei de la altex o anulează după ce am așteptat mai mult de o săptămână  Țin sa precizez ca de fiecare data au confirmat comanda în întregime și după anulare produsele apar din nou pe stoc   E pierdere de vreme!,0
918,Acum o luna aproximativ am vrut sa cumpar acest produs dar nu mai era in magazin la mine in oras doar pe cimanda si costa 375lei iar acum il puneti la acest pret imens si mai spuneti ca e redus de blakfriday!!    Mintiti pe fata!!×,0
919,Si cu ce sa te ajutăm,0
